time, local energy
2147, -2.697774
2148, -2.723352
2149, -2.647803
2150, -2.594283
2151, -2.570698
2153, -2.535280
2154, -2.377288
2155, -2.666649
2156, -2.798594
2159, -2.588699
2160, -2.530805
2161, -2.687597
2162, -2.540177
2163, -2.625752
2166, -2.734293
2167, -2.799358
2168, -2.849086
2171, -2.568682
2172, -2.677921
2173, -2.786060
2174, -2.644291
2175, -2.743261
2176, -2.593389
2177, -2.599063
2178, -2.639137
2180, -2.406612
2182, -2.424319
2184, -2.422069
2186, -2.439468
2189, -2.415728
2190, -2.453753
2192, -2.394601
2193, -2.361426
2194, -2.334632
2195, -2.521107
2196, -2.604486
2197, -2.772276
2198, -3.005508
2201, -2.919857
2202, -2.628939
2204, -2.640187
2205, -2.642411
2207, -2.888665
2208, -2.931556
2210, -2.712032
2211, -2.765338
2217, -2.731565
2218, -2.657175
2219, -2.706674
2221, -2.637745
2222, -2.749353
2223, -2.790582
2224, -2.794888
2225, -2.802535
2227, -2.801296
2228, -2.811687
2232, -2.910157
2237, -2.927090
2238, -3.050955
2239, -3.034952
2240, -3.204533
2241, -3.206866
2242, -3.209050
2243, -3.074399
2244, -3.018920
2245, -2.956644
2246, -2.989273
2249, -3.050142
2250, -3.050696
2251, -3.071267
2252, -3.059130
2253, -3.124691
2254, -3.177846
2256, -3.163957
2257, -3.254765
2258, -3.223786
2259, -3.217231
2260, -3.204447
2263, -2.963199
2264, -2.895466
2266, -2.920403
2267, -2.878727
2270, -2.874451
2271, -2.823582
2272, -2.785315
2273, -2.775432
2275, -2.763795
2276, -2.760128
2277, -2.712464
2278, -2.749802
2279, -2.715811
2280, -2.744493
2281, -2.710770
2283, -2.880749
2284, -3.074218
2285, -3.602547
2286, -3.123379
2287, -3.346342
2288, -2.953770
2289, -3.097449
2290, -3.053681
2292, -3.211242
2294, -3.595887
2296, -3.299331
2297, -3.292070
2298, -3.384036
2299, -3.256489
2301, -3.446755
2302, -3.429832
2303, -2.875550
2306, -3.076076
2307, -3.128947
2308, -3.238189
2310, -3.350202
2312, -3.138233
2313, -3.234151
2314, -3.427158
2315, -3.461744
2316, -3.676985
2317, -3.748617
2318, -3.781238
2320, -3.930044
2321, -3.768774
2322, -3.851675
2325, -3.786605
2326, -3.785037
2330, -3.797684
2331, -3.751293
2333, -3.584171
2334, -3.703140
2335, -3.595118
2336, -3.511755
2337, -3.263261
2338, -3.100790
2339, -3.308066
2340, -3.160600
2341, -3.194210
2342, -3.214388
2343, -3.332252
2344, -3.273049
2347, -3.306927
2348, -3.253185
2349, -3.255209
2350, -3.150326
2351, -3.178272
2352, -3.102678
2353, -3.200882
2356, -3.107031
2357, -3.438120
2358, -3.444816
2359, -3.586332
2362, -3.519349
2365, -3.527268
2366, -3.456088
2368, -3.389497
2370, -3.637393
2371, -3.313465
2374, -2.952881
2375, -2.952681
2377, -2.936226
2378, -3.159323
2382, -3.449178
2383, -3.547408
2384, -3.037051
2386, -3.291560
2387, -3.543982
2388, -3.364673
2389, -3.860442
2390, -3.231513
2391, -2.866515
2392, -2.944064
2393, -2.796606
2394, -2.682742
2395, -2.705918
2398, -2.759763
2399, -2.840906
2400, -2.828514
2401, -2.770439
2403, -2.865126
2404, -2.883872
2406, -2.970482
2407, -2.758240
2409, -2.721174
2410, -2.695964
2411, -2.684705
2412, -2.738633
2414, -2.798578
2415, -2.853584
2416, -2.842964
2417, -2.861382
2418, -2.881788
2419, -2.868318
2420, -2.929409
2422, -2.925353
2424, -2.917247
2425, -2.875872
2428, -2.907447
2429, -2.899095
2432, -2.909302
2433, -2.919004
2434, -2.885126
2435, -2.922178
2436, -2.988584
2437, -3.005434
2438, -2.976496
2439, -2.887080
2440, -2.855026
2442, -2.759787
2443, -2.799987
2445, -2.852283
2446, -2.680409
2447, -2.706435
2448, -2.883600
2449, -3.084759
2450, -2.857741
2455, -2.585243
2457, -2.455743
2459, -2.419197
2467, -2.427447
2468, -2.409654
2469, -2.474185
2470, -2.613330
2471, -2.539390
2472, -2.679235
2473, -2.582263
2475, -2.419553
2476, -2.450341
2477, -2.489611
2478, -2.652425
2479, -2.477027
2480, -2.544994
2481, -2.765247
2482, -2.994819
2483, -2.973978
2484, -3.072888
2485, -2.927911
2486, -2.941480
2488, -2.827168
2489, -2.778276
2490, -2.821660
2491, -2.865156
2492, -2.817794
2494, -2.945413
2496, -2.776030
2497, -2.660951
2498, -2.784796
2500, -2.821504
2501, -2.852276
2503, -2.972579
2504, -2.840645
2505, -2.820310
2506, -2.655979
2507, -3.373737
2510, -3.639254
2511, -3.000755
2513, -2.740436
2514, -2.811465
2515, -2.812449
2516, -2.819883
2517, -2.841606
2518, -2.799327
2520, -2.827951
2523, -2.797116
2525, -2.777376
2526, -2.706745
2527, -2.639789
2528, -2.619408
2529, -2.647116
2531, -2.711726
2532, -2.758409
2535, -2.558463
2536, -2.658247
2537, -2.632505
2538, -2.687444
2539, -2.706181
2540, -2.799265
2541, -2.812597
2542, -2.713061
2543, -2.700836
2544, -2.645437
2545, -2.602748
2546, -2.654436
2547, -2.711192
2548, -2.673521
2550, -2.671089
2551, -2.701392
2552, -2.705414
2553, -2.707458
2554, -2.744929
2555, -2.757914
2557, -2.741453
2558, -2.752649
2563, -2.745823
2564, -2.751076
2565, -2.710465
2566, -2.690891
2567, -2.648870
2570, -2.596842
2573, -2.680939
2576, -2.713950
2577, -2.744824
2579, -2.757999
2585, -2.752667
2586, -2.711376
2587, -2.759997
2589, -2.934177
2591, -2.938770
2595, -2.649737
2599, -2.697957
2600, -2.434709
2601, -2.499456
2602, -2.629005
2603, -2.790464
2605, -2.810269
2606, -2.821255
2608, -2.841765
2610, -2.813564
2611, -2.826519
2612, -2.887967
2613, -2.905373
2615, -2.955825
2616, -2.950630
2617, -2.916022
2618, -2.969516
2620, -3.010159
2621, -2.948084
2623, -2.890777
2624, -2.912869
2629, -2.845829
2632, -2.889652
2635, -3.157934
2643, -2.893572
2645, -3.516265
2647, -3.469585
2648, -3.451945
2649, -3.254018
2650, -3.097030
2652, -2.869506
2654, -2.968175
2656, -2.795989
2658, -3.043588
2659, -3.106801
2660, -2.997565
2661, -2.987726
2662, -2.967929
2663, -2.772879
2664, -2.614169
2666, -2.429431
2667, -2.455595
2668, -2.539179
2672, -2.431480
2673, -2.440405
2674, -2.561682
2675, -2.625342
2676, -2.469877
2678, -2.664560
2679, -2.784626
2683, -2.628020
2685, -2.784519
2687, -2.799701
2688, -3.022654
2694, -2.846840
2695, -2.879738
2697, -2.868002
2698, -3.142884
2699, -3.142263
2701, -2.949905
2702, -2.841300
2703, -2.768089
2704, -3.151494
2706, -3.091776
2708, -2.986958
2711, -3.071964
2713, -2.874424
2714, -2.650256
2715, -3.865079
2718, -3.264057
2720, -2.812727
2722, -2.949628
2724, -2.738231
2725, -2.732001
2726, -2.723606
2727, -3.125113
2728, -3.238594
2729, -3.035423
2731, -3.128961
2732, -3.104119
2733, -3.161259
2734, -3.027178
2735, -2.835436
2736, -2.766300
2737, -2.593722
2739, -2.524054
2740, -2.528939
2743, -2.430476
2744, -2.406035
2745, -2.428808
2746, -2.414901
2747, -2.617598
2748, -2.630019
2752, -2.735946
2755, -2.868980
2756, -2.940564
2757, -3.042295
2759, -2.903010
2761, -2.919907
2762, -2.893351
2763, -2.940390
2764, -2.823006
2765, -3.039074
2766, -2.922271
2769, -2.817142
2771, -2.635317
2773, -2.648392
2775, -2.562785
2776, -2.589727
2777, -2.517350
2779, -2.611492
2780, -2.816493
2781, -2.726378
2782, -2.622311
2783, -2.640756
2784, -2.592848
2785, -2.437153
2786, -2.401533
2788, -2.456577
2789, -2.422708
2790, -2.473737
2791, -2.489878
2792, -2.581565
2793, -2.624849
2795, -2.797321
2796, -2.944440
2798, -2.845879
2799, -2.894449
2800, -3.100490
2805, -3.103973
2807, -3.273055
2808, -3.261773
2809, -2.933334
2812, -2.909959
2813, -3.149742
2815, -3.435949
2817, -3.450159
2819, -3.358853
2820, -2.993003
2821, -2.955755
2823, -3.073276
2824, -3.367131
2828, -3.128657
2829, -3.103147
2830, -3.075346
2831, -3.039698
2833, -2.939114
2834, -2.614713
2835, -2.588758
2837, -2.677747
2838, -2.807863
2839, -2.852636
2840, -2.916050
2841, -2.897835
2842, -2.858144
2843, -2.736376
2844, -2.744092
2845, -2.785878
2846, -2.787168
2847, -3.025047
2848, -2.630508
2851, -2.662219
2852, -2.549814
2853, -3.214296
2855, -2.949153
2856, -3.015268
2857, -2.876900
2858, -2.732881
2859, -2.737040
2860, -2.858514
2861, -3.010869
2862, -2.956219
2863, -2.802623
2865, -2.934889
2866, -2.753269
2868, -2.874776
2869, -2.774413
2870, -2.753884
2871, -2.766317
2873, -2.693463
2876, -2.823632
2877, -2.847967
2878, -2.913294
2879, -2.936889
2881, -2.936614
2882, -3.102536
2883, -3.217866
2884, -3.366620
2885, -3.375320
2888, -3.496203
2890, -3.576304
2891, -3.586070
2892, -3.402623
2893, -3.373072
2894, -3.307861
2895, -3.307993
2896, -3.135079
2897, -2.957540
2898, -2.864044
2899, -2.920505
2900, -2.959661
2901, -2.816366
2902, -2.695089
2903, -2.778936
2904, -2.817960
2906, -2.814582
2907, -2.800957
2908, -2.798481
2909, -2.737769
2911, -2.728526
2912, -2.701478
2913, -2.715819
2914, -2.673957
2915, -2.727394
2916, -2.679649
2919, -2.657363
2920, -2.691012
2921, -2.709089
2922, -2.749454
2923, -2.709316
2924, -2.744673
2925, -2.757327
2926, -2.735062
2927, -2.754582
2928, -2.784892
2930, -2.837966
2931, -2.797884
2932, -2.793178
2933, -2.729862
2934, -2.744696
2935, -2.716105
2936, -2.728634
2937, -2.682761
2940, -2.712824
2941, -2.707121
2942, -2.714799
2943, -2.701341
2944, -2.779372
2946, -2.790721
2947, -2.768463
2948, -2.788933
2950, -2.742879
2951, -2.739408
2952, -2.735078
2953, -2.676502
2954, -2.637518
2955, -2.671894
2956, -2.717553
2957, -2.776986
2958, -2.812877
2959, -2.709576
2960, -2.617914
2961, -2.578573
2962, -2.570131
2963, -2.626171
2964, -2.533678
2968, -2.463570
2970, -2.454378
2971, -2.444465
2972, -2.505800
2973, -2.606000
2974, -2.422314
2975, -2.409306
2976, -2.411570
2977, -2.394724
2978, -2.454272
2980, -2.414295
2981, -2.502771
2983, -2.555497
2984, -2.664464
2986, -2.630404
2987, -2.811843
2988, -2.678007
2989, -2.801452
2990, -2.938071
2991, -2.594114
2993, -2.584739
2996, -2.672742
2997, -2.642864
2999, -2.692833
3001, -2.721588
3002, -2.618515
3004, -2.511400
3006, -2.528988
3007, -2.581120
3008, -2.645093
3011, -2.938909
3013, -2.493497
3015, -2.941710
3016, -3.543919
3018, -3.210538
3019, -3.538541
3021, -3.689645
3025, -3.038783
3027, -3.266042
3029, -3.209900
3030, -3.270477
3031, -3.293789
3032, -2.917535
3033, -2.701283
3034, -2.651032
3035, -2.673128
3036, -2.896182
3037, -2.812623
3038, -2.996787
3042, -2.812960
3045, -2.720893
3046, -2.750002
3047, -2.769143
3048, -2.778327
3049, -2.992610
3050, -2.627266
3051, -2.990056
3052, -2.994944
3053, -3.385028
3054, -3.194787
3055, -3.521238
3056, -3.362812
3058, -3.049122
3059, -2.787060
3062, -2.779362
3063, -3.343433
3064, -3.241250
3065, -3.518156
3067, -3.892863
3068, -3.459512
3069, -3.411024
3072, -3.246497
3073, -3.103111
3075, -2.797019
3076, -3.231308
3077, -2.688385
3078, -3.062478
3079, -3.571034
3081, -3.137807
3082, -2.554126
3083, -2.731794
3084, -2.713757
3085, -2.743635
3086, -2.694569
3091, -2.770815
3092, -2.708225
3093, -2.686575
3094, -2.634648
3095, -2.594328
3099, -2.622172
3100, -2.622746
3101, -2.570148
3102, -2.488778
3103, -2.573172
3104, -2.543892
3105, -2.601222
3106, -2.560849
3107, -2.546771
3108, -2.615941
3109, -2.583179
3110, -2.567286
3111, -2.446559
3112, -2.484714
3113, -2.468761
3116, -2.531817
3117, -2.637906
3118, -2.740985
3121, -2.556532
3122, -2.478958
3124, -2.442226
3125, -2.550225
3126, -2.639518
3127, -2.567551
3129, -2.573600
3132, -2.639617
3133, -2.385880
3134, -2.636718
3135, -3.358031
3136, -3.766732
3137, -3.815174
3138, -3.870866
3140, -3.343002
3142, -3.282410
3143, -2.470718
3144, -2.448870
3145, -2.453118
3146, -2.454055
3148, -2.508473
3149, -2.527020
3151, -2.522166
3153, -2.524188
3154, -2.462103
3157, -2.415914
3158, -2.491879
3160, -2.459472
3161, -2.490980
3162, -2.600890
3164, -2.435685
3165, -2.387707
3166, -2.413178
3168, -2.496603
3169, -2.498949
3170, -2.703868
3171, -2.523102
3172, -2.692916
3174, -3.146218
3176, -3.261383
3177, -3.597331
3178, -2.954405
3179, -3.015340
3181, -2.959740
3182, -3.298899
3183, -3.243414
3185, -3.365140
3188, -2.987408
3189, -2.954509
3190, -2.615299
3191, -2.621313
3192, -2.738600
3193, -2.677730
3196, -2.705675
3197, -2.639045
3200, -2.557776
3201, -2.568653
3202, -2.502759
3204, -2.487506
3205, -2.484711
3206, -2.515139
3207, -3.239746
3208, -2.811101
3209, -2.657795
3210, -2.634846
3212, -2.878101
3213, -3.175562
3216, -3.625057
3217, -3.364872
3218, -3.312126
3219, -3.063424
3220, -3.079702
3221, -3.104166
3224, -3.097160
3225, -2.898657
3226, -2.794313
3227, -2.750761
3228, -2.930386
3229, -2.914006
3230, -2.955312
3231, -2.896113
3232, -3.019391
3234, -2.905024
3235, -2.868050
3236, -2.833817
3237, -2.777947
3240, -2.740289
3242, -2.945825
3243, -3.002664
3244, -3.008637
3245, -3.036129
3246, -3.244009
3247, -3.394227
3248, -3.687635
3249, -3.755814
3250, -2.719516
3252, -2.611428
3253, -2.863451
3254, -2.711434
3255, -2.577786
3256, -2.623518
3257, -2.642861
3258, -2.695317
3260, -2.842377
3262, -2.685117
3263, -2.841513
3264, -3.038936
3265, -3.043964
3266, -3.088774
3267, -3.140639
3268, -2.892901
3269, -2.805202
3270, -2.866762
3273, -2.442801
3275, -2.535583
3276, -2.760868
3279, -2.559054
3282, -2.442741
3283, -2.418065
3287, -2.364601
3288, -2.351418
3289, -2.325539
3290, -2.300453
3291, -2.454184
3293, -2.441404
3294, -2.463212
3295, -2.847451
3296, -3.017370
3302, -2.843208
3303, -2.404271
3304, -2.301826
3308, -2.105934
3310, -2.786045
3311, -2.730814
3312, -2.940525
3313, -2.508424
3314, -2.340344
3315, -2.337178
3316, -2.460708
3317, -2.933000
3318, -3.096589
3320, -2.565233
3322, -2.421877
3323, -3.092584
3324, -2.733526
3325, -2.794336
3326, -2.823890
3327, -2.647261
3328, -2.678264
3331, -2.706171
3332, -2.740271
3334, -2.723766
3336, -2.789323
3337, -2.743176
3338, -2.780307
3339, -2.891773
3340, -2.871496
3341, -2.878171
3343, -3.175480
3344, -2.971058
3346, -2.741623
3347, -2.567875
3348, -2.943273
3350, -3.291735
3351, -3.498895
3353, -3.523799
3356, -2.805228
3357, -3.676570
3358, -3.683450
3359, -3.294841
3361, -2.971479
3362, -2.663269
3366, -2.845820
3367, -2.734752
3368, -2.495858
3370, -2.703775
3371, -2.764079
3372, -2.633635
3373, -2.557789
3374, -3.758251
3375, -3.904082
3377, -2.586615
3378, -2.396424
3381, -2.936940
3382, -3.510177
3383, -3.424848
3384, -3.678261
3385, -3.889274
3387, -2.800850
3388, -3.104895
3389, -2.768277
3390, -3.499909
3391, -3.646485
3392, -3.410972
3393, -3.491193
3395, -3.898293
3396, -3.700557
3401, -2.989747
3403, -3.265299
3404, -3.606426
3405, -3.678974
3407, -3.469447
3408, -3.266900
3409, -3.139993
3410, -2.942733
3411, -2.796274
3413, -2.941186
3415, -3.176245
3416, -3.016490
3418, -2.937131
3420, -3.061672
3421, -3.004845
3422, -2.684360
3424, -2.839122
3425, -3.068955
3426, -3.001719
3427, -3.143702
3429, -3.140427
3430, -2.802770
3431, -2.777642
3432, -2.831291
3434, -2.806173
3436, -3.048210
3438, -2.926522
3439, -2.860977
3441, -2.979019
3442, -2.935709
3443, -3.608342
3444, -3.095292
3446, -3.209757
3447, -2.881490
3448, -3.109171
3451, -3.397641
3454, -2.312254
3455, -2.257018
3458, -2.806560
3459, -2.951851
3462, -3.821316
3463, -3.875823
3464, -3.083514
3465, -3.696280
3467, -2.682989
3469, -2.241972
3470, -2.258546
3472, -2.321656
3473, -2.331174
3474, -2.680832
3475, -3.437273
3476, -3.495346
3478, -3.160768
3479, -3.594036
3480, -3.056220
3481, -3.165665
3482, -3.366798
3483, -2.852385
3484, -3.278005
3486, -2.413217
3489, -2.748625
3491, -2.258160
3493, -3.280306
3499, -2.553922
3500, -2.392364
3501, -2.359907
3505, -2.469536
3507, -2.359277
3508, -2.566475
3509, -2.357594
3510, -2.554015
3511, -2.558348
3512, -2.402270
3513, -2.535238
3515, -2.620221
3516, -2.471827
3518, -2.494583
3519, -2.533663
3520, -2.600769
3521, -2.726901
3522, -2.648820
3523, -2.630148
3524, -2.558195
3525, -2.620205
3526, -2.575611
3528, -2.747434
3530, -2.724194
3531, -2.879012
3532, -2.802592
3533, -2.775471
3535, -2.759997
3538, -2.771905
3540, -2.805767
3541, -2.668177
3543, -2.738772
3544, -2.613391
3545, -2.554289
3546, -2.483925
3547, -2.393333
3550, -2.422411
3551, -2.411302
3552, -2.425683
3553, -2.576920
3554, -2.474762
3555, -2.479070
3556, -2.408959
3557, -2.364908
3558, -2.331419
3559, -2.446076
3560, -2.439769
3561, -2.344895
3562, -2.380446
3565, -2.347702
3566, -2.415201
3567, -2.474213
3569, -2.388886
3570, -2.440187
3571, -2.389716
3573, -2.432711
3574, -2.508456
3575, -2.437263
3576, -2.486667
3577, -2.582152
3580, -2.596234
3581, -2.589399
3582, -2.642170
3583, -2.681222
3584, -2.858373
3585, -2.733641
3586, -2.686123
3587, -2.706819
3588, -2.972989
3589, -3.106441
3590, -2.971086
3591, -2.955949
3592, -2.909198
3593, -3.040892
3594, -2.944543
3596, -2.900449
3599, -2.848719
3600, -2.864792
3601, -2.920847
3602, -2.928061
3603, -2.911624
3604, -2.910489
3606, -2.928463
3607, -2.870791
3608, -2.882845
3609, -2.877277
3610, -2.923319
3611, -2.882334
3612, -2.872084
3613, -2.815764
3614, -2.773546
3615, -2.784720
3616, -2.788474
3617, -2.811687
3618, -2.819977
3619, -2.803675
3620, -2.789885
3621, -2.744796
3622, -2.761529
3623, -2.792947
3624, -2.852299
3625, -2.911855
3626, -2.919427
3627, -2.942056
3628, -2.962934
3629, -2.971400
3630, -2.947421
3633, -2.919089
3634, -2.890730
3635, -2.832017
3636, -2.836940
3638, -2.818706
3639, -2.843423
3640, -2.840411
3641, -2.914162
3642, -2.902120
3643, -2.912298
3644, -2.948083
3647, -2.934581
3648, -2.911734
3649, -2.906182
3650, -2.812205
3652, -2.788448
3654, -2.819772
3655, -2.821054
3657, -2.786192
3658, -2.750378
3659, -2.732892
3660, -2.734302
3661, -2.703965
3662, -2.696988
3663, -2.717886
3664, -2.649981
3665, -2.645263
3667, -2.682613
3668, -2.717425
3670, -2.736100
3671, -2.786735
3672, -2.736119
3673, -2.709846
3674, -2.660521
3675, -2.652143
3676, -2.664804
3677, -2.706930
3678, -2.664049
3679, -2.581092
3680, -2.636758
3681, -2.665376
3683, -2.634047
3684, -2.582180
3686, -2.492969
3687, -2.483838
3689, -2.572250
3694, -2.470330
3695, -2.376925
3696, -2.471806
3698, -2.604135
3700, -2.631231
3701, -2.718339
3702, -2.564795
3705, -2.658346
3706, -3.214914
3708, -2.979019
3709, -2.754146
3710, -2.735739
3711, -2.713093
3712, -2.771230
3714, -2.640314
3715, -2.645790
3717, -2.719142
3718, -2.767050
3719, -2.783714
3720, -2.762120
3721, -2.782402
3722, -2.795675
3723, -2.847424
3724, -2.859805
3725, -3.049164
3726, -2.909786
3727, -2.950098
3728, -3.034220
3729, -3.076887
3730, -2.788373
3731, -2.861367
3732, -2.966995
3733, -2.689425
3734, -2.789210
3735, -3.234110
3736, -3.136984
3738, -3.046647
3739, -3.074528
3740, -2.841701
3741, -2.599621
3742, -2.733681
3744, -2.633471
3746, -2.591336
3747, -2.733619
3748, -2.842870
3749, -2.693635
3750, -2.758550
3752, -2.956362
3754, -3.040838
3756, -3.117193
3757, -2.851000
3758, -2.686877
3760, -2.824212
3761, -2.973976
3762, -3.168289
3763, -2.931175
3764, -2.984660
3767, -2.976458
3768, -3.023669
3771, -2.977909
3772, -2.868538
3774, -2.850643
3775, -2.759543
3776, -2.718061
3777, -2.651264
3778, -2.676842
3779, -2.547515
3780, -2.503455
3781, -2.576239
3782, -2.532806
3783, -2.651704
3784, -2.630646
3786, -2.764564
3788, -2.735632
3789, -2.945637
3791, -2.872099
3792, -2.747438
3794, -3.089068
3795, -3.061770
3796, -2.963733
3798, -2.773319
3801, -2.885440
3802, -2.819602
3803, -2.685761
3804, -3.267107
3805, -3.159380
3807, -3.223402
3808, -3.285251
3813, -3.416691
3814, -3.442438
3815, -3.665935
3816, -3.421793
3817, -3.375708
3818, -3.237079
3819, -3.284873
3820, -3.043209
3821, -2.997795
3823, -2.854988
3824, -2.866996
3825, -2.824246
3826, -2.835510
3827, -2.834439
3829, -2.805196
3830, -2.994292
3832, -2.891149
3833, -2.816797
3834, -2.763801
3835, -2.774009
3836, -2.798123
3837, -2.826467
3838, -2.914344
3839, -3.004160
3840, -2.974424
3841, -3.070743
3842, -3.141834
3847, -3.153514
3848, -2.985689
3849, -3.024302
3850, -3.081902
3851, -3.084111
3852, -3.080239
3853, -2.888211
3854, -2.934695
3856, -2.604005
3857, -2.869005
3858, -2.976912
3859, -3.132752
3861, -2.623990
3862, -2.754465
3863, -3.185032
3864, -3.059984
3865, -3.586504
3866, -3.026712
3867, -2.776788
3868, -3.335907
3869, -3.095996
3870, -3.153248
3872, -3.760493
3874, -2.780860
3875, -2.348416
3877, -2.512691
3878, -2.466683
3879, -2.515594
