time, position, velocity, acceleration
0.570000,-7516742.666297,16433.474120,0.000000
0.571000,-7498939.003164,19161.011368,0.000000
0.572000,-7478420.404077,21862.886913,0.000000
0.573000,-7455213.006864,24538.156807,0.000000
0.574000,-7429343.770839,27186.121742,0.000000
0.575000,-7400840.462307,29805.867554,0.000000
0.576000,-7369731.704202,32396.595094,0.000000
0.577000,-7336046.908120,34957.526281,0.000000
0.578000,-7299816.239287,37487.931975,0.000000
0.579000,-7261070.602919,39987.061501,0.000000
0.580000,-7219841.692144,42454.089956,0.000000
0.581000,-7176161.924816,44888.392574,0.000000
0.582000,-7130064.368545,47289.294794,0.000000
0.583000,-7081582.802233,49656.048833,0.000000
0.584000,-7030751.709508,51987.992981,0.000000
0.585000,-6977606.183239,54284.570387,0.000000
0.586000,-6922181.890315,56545.190007,0.000000
0.587000,-6864515.239945,58768.958869,0.000000
0.588000,-6804643.265057,60955.521698,0.000000
0.589000,-6742603.425647,63104.379924,0.000000
0.590000,-6678433.841528,65214.713134,0.000000
0.591000,-6612173.263518,67286.079185,0.000000
0.592000,-6543860.932871,69317.939581,0.000000
0.593000,-6473536.586803,71309.840812,0.000000
0.594000,-6401240.428451,73261.304657,0.000000
0.595000,-6327013.140539,75171.850227,0.000000
0.596000,-6250895.835067,77041.099746,0.000000
0.597000,-6172930.068621,78868.542098,0.000000
0.598000,-6093157.833172,80653.817425,0.000000
0.599000,-6011621.461680,82396.603585,0.000000
0.600000,-5928363.745443,84096.306563,0.000000
0.601000,-5843427.849291,85752.772607,0.000000
0.602000,-5756857.235802,87365.560490,0.000000
0.603000,-5668695.712968,88934.420322,0.000000
0.604000,-5578987.317476,90459.144548,0.000000
0.605000,-5487776.390602,91939.331899,0.000000
0.606000,-5395107.571972,93374.786627,0.000000
0.607000,-5301025.800794,94765.105697,0.000000
0.608000,-5205576.293028,96110.138235,0.000000
0.609000,-5108804.441904,97409.680664,0.000000
0.610000,-5010755.809587,98663.598581,0.000000
0.611000,-4911476.056825,99871.829088,0.000000
0.612000,-4811010.964567,101034.194873,0.000000
0.613000,-4709406.538214,102150.424512,0.000000
0.614000,-4606708.899410,103220.556413,0.000000
0.615000,-4502964.265748,104244.360712,0.000000
0.616000,-4398218.941313,105221.893789,0.000000
0.617000,-4292519.320077,106152.919975,0.000000
0.618000,-4185911.845469,107037.575375,0.000000
0.619000,-4078442.923615,107875.798782,0.000000
0.620000,-3970158.978766,108667.614984,0.000000
0.621000,-3861106.495238,109412.879334,0.000000
0.622000,-3751331.950999,110111.748629,0.000000
0.623000,-3640881.723051,110764.268145,0.000000
0.624000,-3529802.143707,111370.481951,0.000000
0.625000,-3418139.476564,111930.483279,0.000000
0.626000,-3305939.889825,112444.369631,0.000000
0.627000,-3193249.497378,112912.152247,0.000000
0.628000,-3080114.278861,113334.087904,0.000000
0.629000,-2966579.930963,113710.485565,0.000000
0.630000,-2852692.017892,114041.301759,0.000000
0.631000,-2738495.991879,114326.803342,0.000000
0.632000,-2624037.127689,114567.078628,0.000000
0.633000,-2509360.564765,114762.309735,0.000000
0.634000,-2394511.166030,114912.867181,0.000000
0.635000,-2279533.432676,115019.103843,0.000000
0.636000,-2164471.638991,115081.121011,0.000000
0.637000,-2049369.906787,115099.122108,0.000000
0.638000,-1934272.030225,115073.558512,0.000000
0.639000,-1819221.553404,115004.479567,0.000000
0.640000,-1704261.695040,114892.485679,0.000000
0.641000,-1589435.313842,114737.697163,0.000000
0.642000,-1474784.912085,114540.705689,0.000000
0.643000,-1360352.596250,114301.711729,0.000000
0.644000,-1246180.144304,114021.171319,0.000000
0.645000,-1132308.947276,113699.402431,0.000000
0.646000,-1018780.021098,113336.836997,0.000000
0.647000,-905633.987363,112933.831792,0.000000
0.648000,-792911.076204,112490.812739,0.000000
0.649000,-680651.038269,112008.312590,0.000000
0.650000,-568893.170166,111486.706827,0.000000
0.651000,-457676.317378,110926.521852,0.000000
0.652000,-347038.865541,110328.151068,0.000000
0.653000,-237018.785419,109692.030646,0.000000
0.654000,-127653.480809,109018.857767,0.000000
0.655000,-18979.821660,108309.003377,0.000000
0.656000,88965.782057,107563.016079,-0.000000
0.657000,196147.411006,106781.328614,-0.000000
0.658000,302529.734704,105964.685285,-0.000000
0.659000,408077.948546,105113.394162,-0.000000
0.660000,512757.701284,104228.053293,-0.000000
0.661000,616535.278010,103309.337033,-0.000000
0.662000,719377.510102,102357.663909,-0.000000
0.663000,821251.774805,101373.706577,-0.000000
0.664000,922126.228621,100358.350358,-0.000000
0.665000,1021969.570794,99311.796455,-0.000000
0.666000,1120750.998197,98234.837809,-0.000000
0.667000,1218440.323903,97127.914336,-0.000000
0.668000,1315007.941258,95991.746065,-0.000000
0.669000,1410424.955215,94827.036051,-0.000000
0.670000,1504663.094979,93634.329882,-0.000000
0.671000,1597694.710110,92414.322281,-0.000000
0.672000,1689492.841831,91167.701723,-0.000000
0.673000,1780031.081207,89894.879756,-0.000000
0.674000,1869283.633551,88596.672514,-0.000000
0.675000,1957225.544324,87273.943901,-0.000000
0.676000,2043832.464589,85927.041962,-0.000000
0.677000,2129080.622049,84556.771029,-0.000000
0.678000,2212946.944467,83163.727101,-0.000000
0.679000,2295409.088183,81748.770730,-0.000000
0.680000,2376445.415300,80312.453264,-0.000000
0.681000,2456034.886520,78855.420268,-0.000000
0.682000,2534157.222870,77378.546280,-0.000000
0.683000,2610792.828690,75882.323895,-0.000000
0.684000,2685922.751755,74367.546741,-0.000000
0.685000,2759528.767778,72834.877139,-0.000000
0.686000,2831593.398750,71285.144888,-0.000000
0.687000,2902099.789451,69718.766340,-0.000000
0.688000,2971031.773356,68136.701465,-0.000000
0.689000,3038374.014752,66539.652192,-0.000000
0.690000,3104111.774244,64928.109462,-0.000000
0.691000,3168231.036775,63303.030071,-0.000000
0.692000,3230718.574282,61665.031630,-0.000000
0.693000,3291561.842660,60014.864081,-0.000000
0.694000,3350748.908944,58353.000107,-0.000000
0.695000,3408268.547720,56680.381193,-0.000000
0.696000,3464110.317144,54997.633373,-0.000000
0.697000,3518264.434066,53305.447757,-0.000000
0.698000,3570721.871948,51604.646090,-0.000000
0.699000,3621474.304789,49895.807973,-0.000000
0.700000,3670514.042415,48179.625140,-0.000000
0.701000,3717834.155498,46456.927171,-0.000000
0.702000,3763428.433415,44728.322125,-0.000000
0.703000,3807291.253103,42994.377026,-0.000000
0.704000,3849417.742577,41256.026229,-0.000000
0.705000,3889803.756765,39513.789772,-0.000000
0.706000,3928445.717028,37768.280212,-0.000000
0.707000,3965340.778178,36020.351349,-0.000000
0.708000,4000486.894529,34270.748410,-0.000000
0.709000,4033882.628641,32519.943018,-0.000000
0.710000,4065527.150625,30768.678069,-0.000000
0.711000,4095420.343972,29017.637391,-0.000000
0.712000,4123562.795930,27267.544470,-0.000000
0.713000,4149955.674700,25518.838105,-0.000000
0.714000,4174600.825554,23772.432696,-0.000000
0.715000,4197500.761811,22028.750653,-0.000000
0.716000,4218658.591734,20288.558756,-0.000000
0.717000,4238078.200153,18552.643181,-0.000000
0.718000,4255764.010725,16821.296144,-0.000000
0.719000,4271721.007714,15095.345633,-0.000000
0.720000,4285954.839796,13375.292914,-0.000000
0.721000,4298471.770964,11661.866856,-0.000000
0.722000,4309278.748552,9955.705301,-0.000000
0.723000,4318383.271764,8257.274339,-0.000000
0.724000,4325793.355978,6567.139966,-0.000000
0.725000,4331517.645192,4885.993099,-0.000000
0.726000,4335565.393238,3214.362654,-0.000000
0.727000,4337946.482959,1552.977285,-0.000000
0.728000,4338671.396166,-97.693392,-0.000000
0.729000,4337750.968385,-1737.411232,-0.000000
0.730000,4335196.604886,-3365.276118,-0.000000
0.731000,4331020.414444,-4980.780612,-0.000000
0.732000,4325234.916849,-6583.609868,-0.000000
0.733000,4317853.172471,-8172.998432,-0.000000
0.734000,4308888.806326,-9748.581880,-0.000000
0.735000,4298355.904439,-11309.803029,-0.000000
0.736000,4286268.987316,-12856.349753,-0.000000
0.737000,4272643.139499,-14387.407057,-0.000000
0.738000,4257493.976032,-15902.728062,-0.000000
0.739000,4240837.538371,-17401.707499,-0.000000
0.740000,4222690.392972,-18883.900455,-0.000000
0.741000,4203069.479429,-20349.005384,-0.000000
0.742000,4181992.083940,-21796.630832,-0.000000
0.743000,4159476.003175,-23226.147794,-0.000000
0.744000,4135539.517324,-24637.217826,-0.000000
0.745000,4110201.292887,-26029.406974,-0.000000
0.746000,4083480.380773,-27402.380268,-0.000000
0.747000,4055396.251661,-28755.633487,-0.000000
0.748000,4025968.767570,-30088.887861,-0.000000
0.749000,3995218.115832,-31401.771731,-0.000000
0.750000,3963164.924037,-32693.776547,-0.000000
0.751000,3929830.186578,-33964.676828,-0.000000
0.752000,3895235.138310,-35214.217216,-0.000000
0.753000,3859401.338834,-36442.003853,-0.000000
0.754000,3822350.760281,-37647.605674,-0.000000
0.755000,3784105.628691,-38830.945354,-0.000000
0.756000,3744688.426553,-39991.587959,-0.000000
0.757000,3704122.008787,-41129.223412,-0.000000
0.758000,3662429.485318,-42243.651618,-0.000000
0.759000,3619634.268502,-43334.468208,-0.000000
0.760000,3575760.037127,-44401.544249,-0.000000
0.761000,3530830.656934,-45444.634989,-0.000000
0.762000,3484870.310207,-46463.352376,-0.000000
0.763000,3437903.323306,-47457.795501,-0.000000
0.764000,3389954.187685,-48427.535995,-0.000000
0.765000,3341047.711310,-49372.368861,-0.000000
0.766000,3291208.831781,-50292.239589,-0.000000
0.767000,3240462.686385,-51186.803826,-0.000000
0.768000,3188834.654331,-52055.921766,-0.000000
0.769000,3136350.216654,-52899.529432,-0.000000
0.770000,3083034.998404,-53717.403057,-0.000000
0.771000,3028914.779224,-54509.456998,-0.000000
0.772000,2974015.487840,-55275.478960,-0.000000
0.773000,2918363.193287,-56015.400388,-0.000000
0.774000,2861984.038419,-56729.142209,-0.000000
0.775000,2804904.275810,-57416.564169,-0.000000
0.776000,2747150.210680,-58077.700922,-0.000000
0.777000,2688748.203831,-58712.406952,-0.000000
0.778000,2629724.697351,-59320.664982,-0.000000
0.779000,2570106.248152,-59902.262978,-0.000000
0.780000,2509919.429981,-60457.378626,-0.000000
0.781000,2449190.838869,-60985.790342,-0.000000
0.782000,2387947.094624,-61487.671468,-0.000000
0.783000,2326214.833218,-61962.816964,-0.000000
0.784000,2264020.738261,-62411.336050,-0.000000
0.785000,2201391.404364,-62833.297544,-0.000000
0.786000,2138353.444995,-63228.595194,-0.000000
0.787000,2074933.475319,-63597.331488,-0.000000
0.788000,2011158.047343,-63939.530353,-0.000000
0.789000,1947053.647826,-64255.298197,-0.000000
0.790000,1882646.764130,-64544.527748,-0.000000
0.791000,1817963.796157,-64807.500503,-0.000000
0.792000,1753031.080853,-65044.061591,-0.000000
0.793000,1687874.861177,-65254.552977,-0.000000
0.794000,1622521.292954,-65438.807799,-0.000000
0.795000,1556996.436403,-65597.183196,-0.000000
0.796000,1491326.196023,-65729.634119,-0.000000
0.797000,1425536.345690,-65836.466215,-0.000000
0.798000,1359652.589150,-65917.514872,-0.000000
0.799000,1293700.566532,-65973.071134,-0.000000
0.800000,1227705.654366,-66003.371176,-0.000000
0.801000,1161693.066410,-66008.504577,-0.000000
0.802000,1095687.876162,-65988.662055,-0.000000
0.803000,1029714.988983,-65943.989198,-0.000000
0.804000,963799.084676,-65874.791208,-0.000000
0.805000,897964.679903,-65781.089596,-0.000000
0.806000,832236.177725,-65663.089701,-0.000000
0.807000,766637.770366,-65521.007791,-0.000000
0.808000,701193.375554,-65355.176318,-0.000000
0.809000,635926.613116,-65165.858683,-0.000000
0.810000,570860.936779,-64953.123967,-0.000000
0.811000,506019.653279,-64717.196759,-0.000000
0.812000,441425.807722,-64458.375548,-0.000000
0.813000,377102.115381,-64177.021321,-0.000000
0.814000,313071.090851,-63873.174941,-0.000000
0.815000,249354.983471,-63547.325233,-0.000000
0.816000,185975.718536,-63199.631937,-0.000000
0.817000,122954.970344,-62830.436945,-0.000000
0.818000,60314.114035,-62439.996747,-0.000000
0.819000,-1925.727867,-62028.560045,0.000000
0.820000,-63743.691318,-61596.394991,0.000000
0.821000,-125119.265285,-61143.939095,0.000000
0.822000,-186032.251483,-60671.380695,0.000000
0.823000,-246462.706438,-60179.040780,0.000000
0.824000,-306391.128372,-59667.481257,0.000000
0.825000,-365798.276873,-59136.663900,0.000000
0.826000,-424665.162701,-58587.128245,0.000000
0.827000,-482973.177744,-58019.097457,0.000000
0.828000,-540704.000408,-57432.921134,0.000000
0.829000,-597839.733236,-56829.097600,0.000000
0.830000,-654362.864189,-56207.899675,0.000000
0.831000,-710256.163689,-55569.619353,0.000000
0.832000,-765502.727098,-54914.614342,0.000000
0.833000,-820086.088183,-54243.403374,0.000000
0.834000,-873990.112766,-53556.132391,0.000000
0.835000,-927198.946163,-52853.213916,0.000000
0.836000,-979697.167358,-52135.102603,0.000000
0.837000,-1031469.792182,-51402.217461,0.000000
0.838000,-1082502.154718,-50654.776252,0.000000
0.839000,-1132779.909460,-49893.201621,0.000000
0.840000,-1182289.178280,-49118.005431,0.000000
0.841000,-1231016.433397,-48329.376983,0.000000
0.842000,-1278948.539480,-47527.911105,0.000000
0.843000,-1326072.783484,-46713.858038,0.000000
0.844000,-1372376.817680,-45887.697707,0.000000
0.845000,-1417848.686399,-45049.734519,0.000000
0.846000,-1462476.810255,-44200.416315,0.000000
0.847000,-1506250.037869,-43340.151242,0.000000
0.848000,-1549157.592165,-42469.279801,0.000000
0.849000,-1591189.123941,-41588.316851,0.000000
0.850000,-1632334.723218,-40697.626148,0.000000
0.851000,-1672584.749743,-39797.383650,0.000000
0.852000,-1711929.979651,-38888.245273,0.000000
0.853000,-1750361.711298,-37970.599890,0.000000
0.854000,-1787871.586985,-37044.746605,0.000000
0.855000,-1824451.631731,-36111.151381,0.000000
0.856000,-1860094.357410,-35170.321808,0.000000
0.857000,-1894792.637273,-34222.473461,0.000000
0.858000,-1928539.750197,-33268.201299,0.000000
0.859000,-1961329.392898,-32307.746558,0.000000
0.860000,-1993155.609921,-31341.563224,0.000000
0.861000,-2024012.904047,-30370.113680,0.000000
0.862000,-2053896.124303,-29393.628364,0.000000
0.863000,-2082800.541763,-28412.720194,0.000000
0.864000,-2110721.920086,-27427.761735,0.000000
0.865000,-2137656.370256,-26439.075090,0.000000
0.866000,-2163600.335167,-25447.001879,0.000000
0.867000,-2188550.749442,-24452.183334,0.000000
0.868000,-2212504.947213,-23454.777981,0.000000
0.869000,-2235460.514854,-22455.131415,0.000000
0.870000,-2257415.470107,-21453.760399,0.000000
0.871000,-2278368.317345,-20451.121447,0.000000
0.872000,-2298317.959818,-19447.555912,0.000000
0.873000,-2317263.648751,-18443.418304,0.000000
0.874000,-2335205.050163,-17439.183417,0.000000
0.875000,-2352142.167198,-16435.051112,0.000000
0.876000,-2368075.314538,-15431.444164,0.000000
0.877000,-2383005.253301,-14428.832509,0.000000
0.878000,-2396933.135704,-13427.528600,0.000000
0.879000,-2409860.485076,-12427.961938,0.000000
0.880000,-2421789.179952,-11430.413622,0.000000
0.881000,-2432721.465878,-10435.336219,0.000000
0.882000,-2442659.986298,-9443.073065,0.000000
0.883000,-2451607.669335,-8453.850327,0.000000
0.884000,-2459567.829045,-7468.213097,0.000000
0.885000,-2466544.235014,-6486.527558,0.000000
0.886000,-2472540.916818,-5508.947824,0.000000
0.887000,-2477562.166341,-4535.843980,0.000000
0.888000,-2481612.677616,-3567.650058,0.000000
0.889000,-2484697.464889,-2604.572780,0.000000
0.890000,-2486821.888318,-1647.096718,0.000000
0.891000,-2487991.661259,-695.444071,0.000000
0.892000,-2488212.771306,250.059105,0.000000
0.893000,-2487491.514092,1189.122778,0.000000
0.894000,-2485834.528583,2121.350561,0.000000
0.895000,-2483248.821006,3046.404284,0.000000
0.896000,-2479741.662411,3964.092265,0.000000
0.897000,-2475320.594799,4874.064604,0.000000
0.898000,-2469993.487742,5776.016035,0.000000
0.899000,-2463768.505648,6669.662172,0.000000
0.900000,-2456654.097386,7554.718526,0.000000
0.901000,-2448658.969689,8430.953811,0.000000
0.902000,-2439792.143587,9297.971056,0.000000
0.903000,-2430062.916869,10155.613346,0.000000
0.904000,-2419480.799608,11003.613261,0.000000
0.905000,-2408055.542325,11841.757263,0.000000
0.906000,-2395797.121750,12669.806557,0.000000
0.907000,-2382715.771608,13487.486051,0.000000
0.908000,-2368822.041749,14294.438778,0.000000
0.909000,-2354126.711933,15090.561491,0.000000
0.910000,-2338640.735546,15875.610450,0.000000
0.911000,-2322375.328111,16649.305227,0.000000
0.912000,-2305341.885263,17411.565711,0.000000
0.913000,-2287552.002833,18162.072061,0.000000
0.914000,-2269017.483236,18900.730595,0.000000
0.915000,-2249750.352872,19627.187502,0.000000
0.916000,-2229762.924842,20341.223009,0.000000
0.917000,-2209067.679656,21042.721923,0.000000
0.918000,-2187677.194456,21731.606114,0.000000
0.919000,-2165604.292582,22407.461925,0.000000
0.920000,-2142861.982649,23070.331719,0.000000
0.921000,-2119463.360444,23719.999230,0.000000
0.922000,-2095421.672957,24356.378127,0.000000
0.923000,-2070750.316429,24979.256464,0.000000
0.924000,-2045462.908594,25588.403269,0.000000
0.925000,-2019573.209810,26183.763985,0.000000
0.926000,-1993095.028217,26765.297583,0.000000
0.927000,-1966042.341129,27332.707200,0.000000
0.928000,-1938429.323675,27885.893765,0.000000
0.929000,-1910270.266179,28424.726021,0.000000
0.930000,-1881579.489004,28949.274804,0.000000
0.931000,-1852371.343671,29459.407304,0.000000
