time, x1, y1, x1, x2, y2, z2, x3, y3, z3
0.143000, -0.298531, -0.315998, -0.250312, 14.536541, 3.436081, 5.836096, 12.309240, 14.474677, 14.412577
0.144000, -0.301693, -0.321562, -0.257647, 14.542911, 3.427031, 5.824649, 12.298418, 14.462116, 14.408597
0.145000, -0.304491, -0.327007, -0.265006, 14.549144, 3.418263, 5.813487, 12.287922, 14.449298, 14.404120
0.146000, -0.306917, -0.332334, -0.272356, 14.555224, 3.409796, 5.802652, 12.277771, 14.436253, 14.399167
0.147000, -0.308968, -0.337544, -0.279665, 14.561140, 3.401644, 5.792190, 12.267980, 14.423008, 14.393763
0.148000, -0.310643, -0.342639, -0.286898, 14.566879, 3.393823, 5.782146, 12.258561, 14.409590, 14.387933
0.149000, -0.311942, -0.347620, -0.294021, 14.572428, 3.386349, 5.772565, 12.249521, 14.396025, 14.381701
0.150000, -0.312867, -0.352489, -0.301000, 14.577776, 3.379238, 5.763492, 12.240864, 14.382338, 14.375097
0.151000, -0.313422, -0.357250, -0.307802, 14.582914, 3.372504, 5.754974, 12.232593, 14.368554, 14.368147
0.152000, -0.313612, -0.361904, -0.314393, 14.587831, 3.366162, 5.747055, 12.224707, 14.354700, 14.360881
0.153000, -0.313445, -0.366453, -0.320742, 14.592519, 3.360224, 5.739780, 12.217204, 14.340801, 14.353330
0.154000, -0.312927, -0.370899, -0.326816, 14.596970, 3.354705, 5.733190, 12.210079, 14.326881, 14.345521
0.155000, -0.312070, -0.375242, -0.332586, 14.601177, 3.349615, 5.727328, 12.203327, 14.312962, 14.337485
0.156000, -0.310883, -0.379484, -0.338025, 14.605136, 3.344967, 5.722232, 12.196941, 14.299068, 14.329249
0.157000, -0.309378, -0.383624, -0.343106, 14.608843, 3.340771, 5.717940, 12.190911, 14.285219, 14.320845
0.158000, -0.307568, -0.387662, -0.347805, 14.612295, 3.337036, 5.714484, 12.185230, 14.271436, 14.312301
0.159000, -0.305467, -0.391599, -0.352100, 14.615494, 3.333770, 5.711894, 12.179885, 14.257737, 14.303648
0.160000, -0.303089, -0.395434, -0.355971, 14.618440, 3.330978, 5.710193, 12.174867, 14.244142, 14.294915
0.161000, -0.300450, -0.399167, -0.359401, 14.621137, 3.328663, 5.709401, 12.170165, 14.230665, 14.286130
0.162000, -0.297564, -0.402798, -0.362376, 14.623590, 3.326825, 5.709530, 12.165766, 14.217322, 14.277319
0.163000, -0.294448, -0.406329, -0.364885, 14.625807, 3.325463, 5.710588, 12.161661, 14.204127, 14.268510
0.164000, -0.291119, -0.409758, -0.366919, 14.627796, 3.324571, 5.712575, 12.157837, 14.191094, 14.259724
0.165000, -0.287595, -0.413089, -0.368472, 14.629567, 3.324143, 5.715487, 12.154284, 14.178235, 14.250985
0.166000, -0.283892, -0.416322, -0.369545, 14.631131, 3.324171, 5.719311, 12.150992, 14.165563, 14.242311
0.167000, -0.280031, -0.419461, -0.370137, 14.632502, 3.324644, 5.724031, 12.147950, 14.153090, 14.233720
0.168000, -0.276031, -0.422508, -0.370255, 14.633692, 3.325550, 5.729622, 12.145148, 14.140829, 14.225229
0.169000, -0.271913, -0.425467, -0.369908, 14.634716, 3.326875, 5.736058, 12.142576, 14.128791, 14.216851
0.170000, -0.267697, -0.428341, -0.369108, 14.635590, 3.328606, 5.743306, 12.140224, 14.116988, 14.208599
0.171000, -0.263407, -0.431135, -0.367873, 14.636328, 3.330728, 5.751328, 12.138084, 14.105433, 14.200488
0.172000, -0.259066, -0.433852, -0.366223, 14.636946, 3.333225, 5.760084, 12.136144, 14.094140, 14.192529
0.173000, -0.254698, -0.436497, -0.364179, 14.637459, 3.336084, 5.769530, 12.134397, 14.083121, 14.184734
0.174000, -0.250328, -0.439073, -0.361767, 14.637884, 3.339291, 5.779619, 12.132833, 14.072389, 14.177116
0.175000, -0.245982, -0.441585, -0.359017, 14.638236, 3.342832, 5.790300, 12.131444, 14.061958, 14.169685
0.176000, -0.241687, -0.444037, -0.355959, 14.638529, 3.346694, 5.801522, 12.130222, 14.051841, 14.162454
0.177000, -0.237469, -0.446432, -0.352625, 14.638776, 3.350864, 5.813229, 12.129158, 14.042051, 14.155435
0.178000, -0.233356, -0.448774, -0.349050, 14.638989, 3.355332, 5.825366, 12.128245, 14.032605, 14.148640
0.179000, -0.229377, -0.451067, -0.345273, 14.639180, 3.360087, 5.837871, 12.127476, 14.023516, 14.142084
0.180000, -0.225564, -0.453312, -0.341332, 14.639355, 3.365120, 5.850682, 12.126845, 14.014800, 14.135777
0.181000, -0.221948, -0.455512, -0.337268, 14.639520, 3.370421, 5.863736, 12.126344, 14.006473, 14.129735
0.182000, -0.218563, -0.457665, -0.333125, 14.639678, 3.375986, 5.876965, 12.125967, 13.998551, 14.123970
0.183000, -0.215445, -0.459772, -0.328944, 14.639830, 3.381808, 5.890303, 12.125707, 13.991048, 14.118495
0.184000, -0.212628, -0.461831, -0.324770, 14.639974, 3.387884, 5.903681, 12.125557, 13.983981, 14.113325
0.185000, -0.210149, -0.463838, -0.320646, 14.640106, 3.394212, 5.917032, 12.125511, 13.977363, 14.108474
0.186000, -0.208045, -0.465790, -0.316616, 14.640221, 3.400791, 5.930283, 12.125561, 13.971211, 14.103954
0.187000, -0.206352, -0.467681, -0.312720, 14.640308, 3.407621, 5.943360, 12.125702, 13.965538, 14.099780
0.188000, -0.205107, -0.469506, -0.309002, 14.640354, 3.414702, 5.956183, 12.125926, 13.960361, 14.095965
0.189000, -0.204346, -0.471257, -0.305500, 14.640344, 3.422035, 5.968672, 12.126226, 13.955692, 14.092522
0.190000, -0.204104, -0.472928, -0.302253, 14.640257, 3.429622, 5.980742, 12.126596, 13.951547, 14.089466
0.191000, -0.204418, -0.474509, -0.299299, 14.640072, 3.437465, 5.992309, 12.127030, 13.947938, 14.086810
0.192000, -0.205323, -0.475990, -0.296670, 14.639765, 3.445567, 6.003285, 12.127521, 13.944879, 14.084566
0.193000, -0.206851, -0.477360, -0.294398, 14.639310, 3.453929, 6.013586, 12.128063, 13.942382, 14.082747
0.194000, -0.209035, -0.478606, -0.292511, 14.638680, 3.462554, 6.023125, 12.128651, 13.940456, 14.081365
0.195000, -0.211901, -0.479716, -0.291029, 14.637842, 3.471442, 6.031815, 12.129278, 13.939112, 14.080430
0.196000, -0.215476, -0.480674, -0.289974, 14.636764, 3.480595, 6.039568, 12.129938, 13.938357, 14.079954
0.197000, -0.219781, -0.481467, -0.289357, 14.635413, 3.490011, 6.046302, 12.130624, 13.938199, 14.079945
0.198000, -0.224832, -0.482080, -0.289188, 14.633756, 3.499688, 6.051937, 12.131333, 13.938642, 14.080413
0.199000, -0.230644, -0.482496, -0.289470, 14.631764, 3.509622, 6.056402, 12.132057, 13.939689, 14.081363
0.200000, -0.237225, -0.482703, -0.290201, 14.629408, 3.519809, 6.059634, 12.132794, 13.941341, 14.082803
0.201000, -0.244578, -0.482683, -0.291375, 14.626664, 3.530243, 6.061579, 12.133539, 13.943597, 14.084735
0.202000, -0.252704, -0.482423, -0.292982, 14.623513, 3.540917, 6.062196, 12.134288, 13.946454, 14.087165
0.203000, -0.261598, -0.481909, -0.295008, 14.619944, 3.551822, 6.061455, 12.135038, 13.949905, 14.090092
0.204000, -0.271252, -0.481127, -0.297436, 14.615947, 3.562949, 6.059340, 12.135787, 13.953942, 14.093518
