time, x1, y1, x1, x2, y2, z2, x3, y3, z3
0.216000, -0.095441, -0.364798, 0.033119, 11.954092, 14.405924, 6.010152, 12.221532, 14.217052, 14.125287
0.217000, -0.094451, -0.368008, 0.038258, 11.956651, 14.414903, 6.011048, 12.224736, 14.203428, 14.118763
0.218000, -0.093656, -0.371293, 0.043004, 11.959378, 14.423809, 6.011934, 12.228095, 14.189749, 14.112404
0.219000, -0.093049, -0.374640, 0.047354, 11.962257, 14.432620, 6.012811, 12.231602, 14.176057, 14.106240
0.220000, -0.092619, -0.378034, 0.051311, 11.965275, 14.441313, 6.013681, 12.235251, 14.162391, 14.100298
0.221000, -0.092355, -0.381465, 0.054877, 11.968419, 14.449866, 6.014548, 12.239033, 14.148789, 14.094605
0.222000, -0.092246, -0.384918, 0.058057, 11.971677, 14.458255, 6.015414, 12.242941, 14.135289, 14.089185
0.223000, -0.092278, -0.388382, 0.060858, 11.975035, 14.466458, 6.016282, 12.246971, 14.121929, 14.084063
0.224000, -0.092437, -0.391846, 0.063287, 11.978482, 14.474454, 6.017156, 12.251113, 14.108742, 14.079262
0.225000, -0.092710, -0.395297, 0.065356, 11.982007, 14.482219, 6.018039, 12.255363, 14.095764, 14.074803
0.226000, -0.093081, -0.398724, 0.067076, 11.985597, 14.489733, 6.018933, 12.259715, 14.083023, 14.070705
0.227000, -0.093536, -0.402117, 0.068459, 11.989244, 14.496976, 6.019842, 12.264161, 14.070550, 14.066986
0.228000, -0.094059, -0.405466, 0.069520, 11.992937, 14.503928, 6.020769, 12.268695, 14.058372, 14.063662
0.229000, -0.094637, -0.408762, 0.070274, 11.996667, 14.510569, 6.021717, 12.273309, 14.046512, 14.060746
0.230000, -0.095253, -0.411995, 0.070737, 12.000423, 14.516881, 6.022688, 12.277995, 14.034997, 14.058250
0.231000, -0.095894, -0.415158, 0.070926, 12.004199, 14.522846, 6.023685, 12.282744, 14.023847, 14.056185
0.232000, -0.096544, -0.418242, 0.070858, 12.007984, 14.528449, 6.024710, 12.287548, 14.013085, 14.054560
0.233000, -0.097190, -0.421240, 0.070551, 12.011771, 14.533673, 6.025764, 12.292395, 14.002729, 14.053382
